"tag","File","Type","Mol","%","dev","Name","Grower","User","ID"
"agent-orange","Agent_Orange2.txt","Cannabinoid","CBG",0.01,0.1,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Cannabinoid","CBD",0.01,0.1,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Cannabinoid","CBDa",0.01,0.1,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Cannabinoid","CBN",0.01,0.1,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Cannabinoid","THCV",0.01,0.1,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Cannabinoid","Delta8-THC",0.01,0.1,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Cannabinoid","CBGa",0.28,0.1,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Cannabinoid","THCa",15.46,0.1,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Cannabinoid","Delta9-THC",0.81,0.1,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Beta-Myrcene",0.87,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Linalool",0.16,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Beta-Caryophyllene",0.08,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","D-Limonene",0.08,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Guaiol",0.08,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Alpha-Bisabolol",0.06,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Terpinolene",0.05,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Beta-Ocimene",0.05,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Camphene",0.03,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Beta-Pinene",0.02,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Alpha-Pinene",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Alpha-Humulene",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Isopulegol",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","3-Carene",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Eucalyptol",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","p-Cymene",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Ocimene",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","cis-Nerolidol",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","trans-Nerolidol",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","?-Terpinene	",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"agent-orange","Agent_Orange2.txt","Terpenoid","Geraniol",0.0,0.0,"Agent Orange","Anonymous","Laura","Laura1B"
"alien-kush","alien-kush.txt","Cannabinoid","CBC",0.06,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Cannabinoid","CBD",0.01,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Cannabinoid","CBG",0.16,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Cannabinoid","CBN",0.01,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Cannabinoid","CBDa",0.35,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Cannabinoid","CBGa",1.17,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Cannabinoid","THCa",27.65,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Cannabinoid","THCV",0.01,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Cannabinoid","Delta8-THC",0.01,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Cannabinoid","Delta9-THC",0.76,0.1,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Beta-Myrcene",1.14,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Beta-Caryophyllene",0.49,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Alpha-Humulene",0.22,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","D-Limonene",0.22,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Linalool",0.16,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Beta-Ocimene",0.09,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Beta-Pinene",0.07,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Alpha-Bisabolol",0.05,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Alpha-Pinene",0.04,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Camphene",0.02,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Guaiol",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Ocimene",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","3-Carene",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Geraniol",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","p-Cymene",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Eucalyptol",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Isopulegol",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Terpinolene",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","cis-Nerolidol",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","?-Terpinene	",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","trans-Nerolidol",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"alien-kush","alien-kush.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Alien Kush","Anonymous","Laura","Laura2B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","CBC",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","CBG",0.06,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","CBD",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","CBDa",0.3,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","CBN",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","THCV",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","Delta8-THC",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","CBGa",1.52,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","THCa",20.72,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Cannabinoid","Delta9-THC",0.45,0.1,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","D-Limonene",0.61,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Beta-Myrcene",0.35,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Beta-Caryophyllene",0.2,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Alpha-Pinene",0.17,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Linalool",0.14,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Beta-Pinene",0.13,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Beta-Ocimene",0.08,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Alpha-Humulene",0.08,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Alpha-Bisabolol",0.05,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Guaiol",0.05,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Camphene",0.04,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Terpinolene",0.03,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Eucalyptol",0.03,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Isopulegol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","3-Carene",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","p-Cymene",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Ocimene",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","cis-Nerolidol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","trans-Nerolidol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","?-Terpinene	",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze.txt","Terpenoid","Geraniol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura3B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","CBC",0.12,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","CBG",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","CBD",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","CBDa",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","CBN",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","THCV",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","Delta8-THC",0.01,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","CBGa",0.22,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","THCa",17.46,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Cannabinoid","Delta9-THC",0.61,0.1,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","D-Limonene",0.38,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Beta-Caryophyllene",0.12,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Beta-Pinene",0.09,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Alpha-Pinene",0.09,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Linalool",0.09,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Beta-Myrcene",0.09,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Alpha-Bisabolol",0.06,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Beta-Ocimene",0.03,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Camphene",0.03,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Terpinolene",0.02,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Alpha-Humulene",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Isopulegol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","3-Carene",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Eucalyptol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","p-Cymene",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Ocimene",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","cis-Nerolidol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","trans-Nerolidol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","?-Terpinene	",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Geraniol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"amnesia-haze","Amnesia_Haze2.txt","Terpenoid","Guaiol",0.0,0.0,"Amnesia Haze","Anonymous","Laura","Laura4B"
"apollo-13","Apollo_13.txt","Cannabinoid","CBC",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Cannabinoid","CBD",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Cannabinoid","CBG",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Cannabinoid","CBN",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Cannabinoid","CBDa",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Cannabinoid","CBGa",0.53,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Cannabinoid","THCa",22.07,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Cannabinoid","THCV",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Cannabinoid","Delta8-THC",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Cannabinoid","Delta9-THC",0.54,0.1,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Beta-Myrcene",0.46,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Beta-Caryophyllene",0.35,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Alpha-Humulene",0.1,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Alpha-Pinene",0.1,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","D-Limonene",0.08,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Guaiol",0.06,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Beta-Pinene",0.05,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Linalool",0.05,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","trans-Nerolidol",0.04,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Alpha-Bisabolol",0.04,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Camphene",0.02,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Terpinolene",0.02,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","?-Terpinene	",0.01,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Ocimene",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","3-Carene",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Geraniol",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","p-Cymene",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Eucalyptol",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Isopulegol",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Beta-Ocimene",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","cis-Nerolidol",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura5B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","CBC",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","CBD",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","CBG",0.09,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","CBN",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","CBDa",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","CBGa",0.32,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","THCa",19.99,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","THCV",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","Delta8-THC",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Cannabinoid","Delta9-THC",0.5,0.1,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Beta-Caryophyllene",0.2,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Beta-Myrcene",0.18,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Alpha-Pinene",0.09,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Alpha-Humulene",0.09,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Guaiol",0.07,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Beta-Pinene",0.06,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Linalool",0.05,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","D-Limonene",0.05,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","trans-Nerolidol",0.04,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Alpha-Bisabolol",0.03,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Beta-Ocimene",0.02,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Terpinolene",0.02,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Camphene",0.02,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Ocimene",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","3-Carene",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Geraniol",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","p-Cymene",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Eucalyptol",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Isopulegol",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","cis-Nerolidol",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","Alpha-Terpinene",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","?-Terpinene	",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_2.txt","Terpenoid","CaryophylleneOxide",0.0,0.0,"Apollo 13","Anonymous","Laura","Laura6B"
"apollo-13","Apollo_13_3.txt","Cannabinoid","CBC",0.06,0.1,"Apollo 13","Anonymous","Laura","Laura7B"
"apollo-13","Apollo_13_3.txt","Cannabinoid","CBG",0.12,0.1,"Apollo 13","Anonymous","Laura","Laura7B"
"apollo-13","Apollo_13_3.txt","Cannabinoid","CBD",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura7B"
"apollo-13","Apollo_13_3.txt","Cannabinoid","CBDa",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura7B"
"apollo-13","Apollo_13_3.txt","Cannabinoid","CBN",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura7B"
"apollo-13","Apollo_13_3.txt","Cannabinoid","THCV",0.01,0.1,"Apollo 13","Anonymous","Laura","Laura7B"
