CBDmax_mean;CBDmax_std;THCmax_mean;THCmax_std;LeaflyStrain;Effects__Aroused;Effects__Creative;Effects__Energetic;Effects__Euphoric;Effects__Focused;Effects__Giggly;Effects__Happy;Effects__Hungry;Effects__Relaxed;Effects__Sleepy;Effects__Talkative;Effects__Tingly;Effects__Uplifted;Medical__Cramps;Medical__Depression;Medical__Eye Pressure;Medical__Fatigue;Medical__Headaches;Medical__Inflammation;Medical__Insomnia;Medical__Lack of Appetite;Medical__Muscle Spasms;Medical__Nausea;Medical__Pain;Medical__Seizures;Medical__Spasticity;Medical__Stress;Negatives__Anxious;Negatives__Dizzy;Negatives__Dry Eyes;Negatives__Dry Mouth;Negatives__Headache;Negatives__Paranoid
12.39776738;14.6527594;17.42774594;20.62082107;stephen-hawking-kush;;;;37.05673759;;;50.70921986;;100;55.4964539;;;34.57446809;;;;30.14354067;;26.79425837;33.49282297;;;;100;;;93.30143541;;14.28571429;100;100;14.28571429;14.28571429
0.427871579;1.746093745;27.19518617;21.77833628;strawberry;;;46.24113604;46.93840349;;;79.9952604;;90.49802213;;;;100;;76.44994459;;;;;33.89360916;32.21278168;;;48.81787957;;;100;;81.53635031;29.06777282;59.64819262;100;88.33546455
0.236986667;0.284938422;58.90750917;27.74895865;strawberry-amnesia;;;;100;87.17557252;;;95.41984733;;78.77862595;;;100;;74.79674797;;80.48780488;;;;80.48780488;52.84552846;;;;;100;1.744186047;100;7.170542636;14.34108527;1.162790698;
0.242692378;0.317785635;27.92875285;17.20710814;strawberry-banana;;48.28339175;;77.9097932;;;85.16340349;;100;;;;60.58039892;;64.38896008;;;;;43.9667645;42.12999325;;;46.23758147;;;100;13.85882774;39.99539489;85.53994934;100;;23.16627012
0.310909524;1.190783378;23.15364229;13.48145475;strawberry-blue;;;91.35802469;;;;100;;65.12345679;;57.71604938;;53.7037037;;43.40277778;;43.75;40.97222222;;;;;;57.63888889;;;100;;71.76470588;37.64705882;100;62.35294118;
0.2128768;0.261253836;32.2561952;23.15872631;strawberry-cheesecake;;;;70.83796399;71.48255168;;78.2396088;71.72705046;100;;;;;;;;;;;70.87087087;;58.95895896;59.50950951;81.93193193;;;100;5.950095969;5.822136916;100;99.0403071;;7.61356366
0.277469479;0.726930768;25.4657551;17.85336665;strawberry-cough;;;82.98099123;86.73661955;;;100;;75.81216647;;;;97.02875055;;88.61970193;;50.97416708;;;;35.41785511;;;42.34270046;;;100;29.81894274;31.53904699;47.04741441;100;;33.35040562
0.285953808;0.461473842;28.85542796;21.28853574;strawberry-diesel;;41.82481302;;70.41326124;;;100;;62.40867833;;;;82.34732933;;81.11498939;;;;;41.60231461;40.46714442;;;84.97405325;;;100;;81.84944698;100;88.48704121;18.96769933;8.233368184
0.45432619;0.996269996;36.22892361;22.28801978;strawberry-dream;;;;29.77717758;;;100;74.2741391;84.40243079;;;;99.72991222;;70.79037801;;33.33333333;;;34.70790378;;;;41.58075601;;;100;25.84269663;5.992509363;10.48689139;100;;2.996254682
0.229524346;0.243080609;26.38091994;21.76869076;strawberry-fields;;;;62.56404137;;;94.16151477;46.09785746;100;;;;48.11585989;;80.82090732;;55.57985141;;;53.5183624;;;;94.30027926;;;100;6.244965284;23.27668879;100;92.29352871;45.47163297;
0.157992308;0.225747068;24.41385385;3.343621962;strawberry-frost;56.25;;;;;;100;75;87.5;;;;56.25;16.66666667;58.33333333;;;58.33333333;;;83.33333333;;;;;;100;;;;40;100;
0.742935396;1.541313099;29.40424049;19.69435364;strawberry-ice;;;100;50.71659732;72.4456773;;42.81091077;;;;35.87609801;;;;100;;92.69183922;9.135200974;;;;;;7.30816078;;;18.27040195;;5.154639175;44.84536082;100;;2.577319588
0.292449167;0.411639147;24.82524113;19.72953549;strawberry-kush;;;;91.22447538;;;90.08186048;73.37666926;100;;;;87.66541167;;46.06861963;;;;;74.49903112;67.43189331;;;79.35939815;;;100;6.22544089;;63.9388453;100;3.937504191;7.325152551
0.363280994;0.762666021;31.22947977;23.07321967;strawberry-lemonade;;;75.88931909;62.96821955;67.81136103;;88.9029555;;;;;;100;;100;;22.87144615;;;;;;;38.41399844;23.03769172;;83.63655148;56.3762262;;90.75447201;100;33.55885747;12.31102135
0.178476562;0.368365259;33.07943367;24.59812624;strawberry-mango-haze;;;;43.10344828;100;;56.89655172;37.93103448;;;;;51.72413793;;92.85714286;;50;14.28571429;;;35.71428571;;;;;;100;95;8.333333333;8.333333333;8.333333333;;100
0;0;19.6309;1.860397941;strawberry-milkshake;;;;;;;100;;100;66.66666667;;65.2173913;66.66666667;;95.83333333;;;95.83333333;;95.83333333;;;;95.83333333;;;100;;;100;;;
0.438568083;0.472957858;23.82048567;17.0668176;strawberry-og;;;;76.33587786;;;100;70.99236641;67.9389313;;;;60.30534351;41.11111111;70;;;53.33333333;;;;;;94.44444444;;;100;7.936507937;41.26984127;41.26984127;100;33.33333333;
0.183683553;0.174900119;21.01826364;10.19872706;sugar-black-rose;;;;34.80310004;;;100;;96.42525968;;33.07187763;;31.92680375;;;;;90.73397587;;47.28583946;;;65.83001955;100;;;77.45501112;1.680752977;9.143296197;86.19541555;100;1.120501985;
0.200659161;0.416028825;26.70903484;21.13252558;sugar-cookie;;;;49.24985445;;42.97998119;84.55371938;;100;;;;71.77661337;;100;;;;;88.53925489;76.77331088;;;82.18269838;;;97.77941486;18.84231537;24.63073852;97.68463074;100;18.84231537;
0.105635;0.193001435;12.46756;4.031067375;sugar-kush;41.47582697;;;50.38167939;;;55.21628499;;100;56.48854962;;;;;70.49180328;;;;;100;40.98360656;;;37.70491803;;;85.24590164;7.272727273;7.878787879;100;94.54545455;;7.272727273
0.42801875;0.925367445;29.23409688;22.60135741;sugar-mama;;;;100;58.69565217;;67.39130435;;100;;;;41.30434783;;96.875;;;;;87.5;;;43.75;53.125;;;100;85.71428571;;100;92.85714286;;
0.322472478;0.615577615;25.60796911;19.4075545;sugar-plum;;;54.03151066;56.62650602;85.82020389;;100;;;;;;99.35125116;;40.62765055;;100;21.79813401;;;;;;89.48261238;;;44.18999152;;1.56424581;3.910614525;100;1.56424581;0.782122905
0.111256333;0.057713734;18.52155667;3.493289986;sugar-punch;;90.90909091;;81.81818182;;;81.81818182;54.54545455;;;;;100;;85.71428571;28.57142857;42.85714286;;;;;;;57.14285714;;;100;25;;50;100;37.5;25
0.215696081;0.276188059;25.95867787;15.34072149;sunset-sherbert;;47.59214893;;71.99618275;;;83.41486412;;100;;;;57.94134412;;72.58267389;;;;;35.62256209;46.16924751;;;67.44463019;;;100;10.74578849;7.979878866;40.20618104;100;;20.3183417
0.0535025;0.035846977;18.25469125;3.750227344;sunshine;;59.41211401;89.3111639;83.13539192;79.18646081;;100;;;;;;;;100;;42.48021108;37.46701847;;;;;;52.50659631;;;100;4.960835509;1.653611836;92.60226284;100;;
0.213577;0.19684404;39.944555;24.24142962;sunshine-daydream;;;;69.01154401;;;82.30519481;;100;58.2972583;;;98.3044733;;61.73932788;;;;75.77202543;74.27338783;;;;100;;;79.51861944;40.58715596;16.18348624;100;99.26605505;4.844036697;
0.243988791;0.387414197;27.22700967;12.25754491;super-blue-dream;;;100;76.94112007;;;82.33430924;;62.37437293;;;;38.90458335;;9.043320694;42.7435321;50.24328043;;;;;;;7.013187477;;;100;;4.279489574;23.4723519;100;16.33986928;3.138292354
0.147144;0.02637601;16.01778;0.925711449;super-bud;;;;22.5;;;100;78.75;28.75;;77.5;;;;25;;;;;100;75;;;75;;;75;1.639344262;;3.278688525;100;;
0.272222222;0.329037018;36.88226778;27.81792218;super-cat-piss;;70.37037037;;100;;;92.59259259;;;;;70.37037037;85.18518519;;20;;;;;20;;;20;;;;100;;;66.66666667;100;;33.33333333
0.617597333;0.659159177;43.39177944;26.89827925;super-cheese;;;;100;;;;11.40873016;14.18650794;10.01984127;;7.936507937;;;50;;;75;;100;;;;100;;;75;65.34653465;13.86138614;;100;;65.34653465
0.23955674;0.323984777;33.70373863;24.6146153;super-g;;100;66.66666667;;;;66.66666667;;;;;66.66666667;66.66666667;;;;;;;;;;;;;;;;100;66.66666667;66.66666667;;66.66666667
0.093333333;0.005773503;18.80666667;5.981348789;super-green-crack;;;;92.96055916;;87.16924613;100;;80.92860709;;;;76.63504743;;100;;;;75.74497574;;69.85446985;44.97574498;;71.79487179;;;;11.71941831;1.368691189;24.12318221;100;;11.71941831
0.397659762;0.525898882;27.04688619;17.84546466;super-jack;;73.50638084;100;;82.61762893;;87.5145538;;;;;;63.13722804;;99.86836776;;100;47.56480356;;;;;;81.04495747;;;43.50445525;4.415064589;21.44459943;100;86.3060222;;2.207532294
0.09729;0.079293859;24.22256333;17.67993408;super-kush;;;;28.1487743;21.87235841;;35.43956044;;100;;;;69.04057481;;28.87342788;;87.63714209;;;30.15788065;;;;84.29221301;;;100;;1.808714716;11.86626473;100;1.808714716;2.411619622
0.550806882;3.104905652;29.09858216;19.95815529;super-lemon-haze;;;95.54537737;86.08839397;;;100;;83.21300301;;;;87.98066934;;84.64693755;;57.16111511;;;;63.26256387;;;50.91753611;;;100;26.82365188;33.82463053;58.29586073;100;32.67176019;
0.322376585;0.646535509;27.63537305;18.09408549;super-lemon-og;;87.7605391;;87.99561197;;;98.29180379;81.52327221;100;;;;;;100;;;;;;9.615040286;;9.615040286;10.68934646;;;93.41092211;81.83262712;3.778248588;4.043079096;100;81.56779661;
0.292461817;0.529560589;28.66565103;20.15466787;super-silver-haze;;;78.309241;92.22408188;;;100;;70.59367031;;;;90.85501002;;98.11085748;;44.5072325;;;;;;34.6725832;81.46158436;;;100;22.34814003;37.94550459;68.94250171;100;21.06814032;
0.122872727;0.064493033;19.00456364;2.654029958;super-silver-lights;;50;;50;;50;100;;;;;;75;;50;;;50;50;;;100;;;;;;;;;100;;
0.428501547;1.584393262;23.74425316;20.04410505;super-skunk;;;;58.50033142;;;97.65410959;;100;81.63113124;;;64.93288776;;50.9878633;;;;;42.15493409;50.65193096;;;100;;;84.71899978;4.663423695;35.64871706;41.85812093;100;;36.82943818
0.232308333;0.227828453;24.17146667;20.50790907;super-snow-dog;;93.84615385;;99.12087912;;;22.1978022;80.21978022;;;;;100;;81.08108108;;;;52.7027027;;45.94594595;;;68.91891892;;;100;88.23529412;11.76470588;47.05882353;100;;41.17647059
0.23245351;0.735051911;24.29324456;20.02303624;super-sour-diesel;;;70.30993594;69.55011082;;;100;;67.21231736;;;;92.52196913;;96.27685567;;37.58555364;;;;43.19998499;;;57.63933656;;;100;30.00979411;18.55277692;43.285078;100;;33.81131746
0.486132353;0.925585851;22.52971882;19.40537091;super-sour-og;;;82.31292517;;;;100;;68.02721088;;77.55102041;;85.71428571;;68.83116883;;;;76.62337662;;;;63.63636364;27.27272727;;;100;;9.756097561;100;80.48780488;;
6.278374762;4.800289678;9.97497381;5.340495296;super-sour-skunk;;50.57471264;;95.78544061;;50.95785441;100;;;;;;96.55172414;;99.23664122;;95.41984733;;;;4.580152672;;;97.70992366;;;100;97.58064516;0.806451613;5.64516129;100;;1.612903226
0.12674125;0.15858862;20.36551625;5.505326998;super-sour-widow;;85.71428571;97.61904762;100;;;95.23809524;;;;;;92.85714286;;89.18918919;;94.59459459;;56.75675676;;;;;97.2972973;;;100;11.11111111;77.77777778;16.66666667;100;;5.555555556
0.108185;0.113068867;18.162415;5.901614585;super-sweet;;;;98.89127573;85.20546047;76.98011226;100;;;;;;73.75788234;26.97566791;99.22866559;;52.40866699;;;;;;;;26.80036463;;100;100;;;;;
1.501577011;6.050421663;30.70261718;24.57888367;supergirl;;;;5.825242718;;;10.67961165;;100;6.796116505;;;93.2038835;;6.060606061;;;;94.94949495;;96.96969697;;;5.050505051;;;100;;;66.66666667;100;;33.33333333
1.113515714;3.284483423;26.42437429;17.6619778;superglue;;;;62.65925654;48.22523987;;73.97368007;;100;;;;60.67739737;;85.87534951;;;;;43.31198701;51.82646343;;;63.26328132;;;100;12.39374362;27.06562394;60.99965998;100;;6.426385583
0.323214286;0.348627505;25.27603929;21.46308281;superman-og;;;;48.27586207;;30.60344828;52.15517241;;100;73.70689655;;;;;51.44927536;;;44.20289855;;73.91304348;;;;100;;;97.82608696;9.677419355;35.48387097;54.83870968;100;;13.97849462
0.23245125;0.1793551;26.80899465;18.71353156;supermax-og;;;;;46.98331194;;33.37612323;;100;41.46341463;;58.53658537;;;;;;;91.04859335;53.19693095;53.19693095;;;100;;;98.72122762;;100;41.66666667;5.952380952;2.976190476;
0.162432381;0.209172692;32.55055405;22.2343644;supernatural;;75;;100;;;83.33333333;;91.66666667;;;;83.33333333;50;75;;75;;;;;;;75;;;100;;;100;100;;
0.135735;0.083618861;14.8469175;4.694584551;supernova;;35.18518519;;67.77777778;;;100;;75.55555556;;;;67.40740741;;52.38095238;;;;47.61904762;57.14285714;;;;100;;;97.61904762;18.47826087;3.260869565;100;46.73913043;1.086956522;
0.476477561;0.803620745;30.85027939;19.55516828;superstar;;72.92307692;72;100;;;74.76923077;;;;;;99.07692308;;100;;1.25;;;;;96.25;;96.25;;;100;7.894736842;15.78947368;15.78947368;23.68421053;;100
21.45888683;16.06038142;1.692042927;2.384229401;suzy-q;;;;;;;;100;96.24505929;60.4743083;33.20158103;;81.4229249;;39.04982619;;46.46581692;36.73232908;100;;;;;94.20625724;;;;;;64.45578231;25.17006803;100;
14.34517076;14.516064;12.22973826;10.89624471;sweet-and-sour-widow;;;;9.024833434;;;11.99273168;;100;10.29678982;;;14.65778316;;77.25631769;;43.68231047;;;51.26353791;;;;100;;;100;;9.813084112;80.37383178;100;3.271028037;3.271028037
0.200654118;0.074483047;19.16087059;2.902388507;sweet-baby-jane;;;;;;38.52631579;100;;96.63157895;92.21052632;;21.47368421;;78.21350763;;;;;;88.88888889;;25.27233115;;87.36383442;;;100;100;;14.48863636;39.48863636;1.988636364;12.5
0.23;;22.12;;sweet-berry;;60;;60;;;80;;100;;;;80;;;;50;;;;;;;50;;100;50;100;;;50;;50
0.129787273;0.117257897;19.48420667;3.488745486;sweet-black-angel;;;;53.40909091;;;46.02272727;;100;60.22727273;;34.09090909;;;100;;;80.64516129;70.96774194;64.51612903;;;;;;;100;;;100;77.27272727;;
0.208474043;0.171025039;30.36356553;24.25148474;sweet-cheese;;;;94.22578975;;80.58001036;100;;24.0031072;;;;87.54531331;;100;;;8.909090909;;9.454545455;;;91.87878788;;;;99.72727273;5.715158924;;8.435207824;100;1.100244499;4.095354523
0.2404;0.536597925;20.2998816;13.24067046;sweet-deep-grapefruit;;;;20;;;54.28571429;51.42857143;100;57.14285714;;;;;;;;;51.85185185;18.51851852;22.22222222;;;100;;;74.07407407;;;12.5;100;;3.125
0.3509;0.370696496;31.57787929;21.96044158;sweet-diesel;58.29718004;;83.56832972;;;;100;;85.46637744;;;;85.73752711;;86.03351955;;67.87709497;76.25698324;;;;;;91.62011173;;;100;;21.50442478;4.867256637;100;23.27433628;1.769911504
0;;24.7159;;sweet-dream;;;98.19277108;30.72289157;99.39759036;;;;48.79518072;;;;100;;60.71428571;;44.64285714;;;44.64285714;;;;44.64285714;;;100;15;55;30;100;;15
0.024;0.033615473;20.0996;4.508014559;sweet-dreams;;;;;27.37276479;;31.22420908;15.130674;79.09215956;100;;;;;77.54569191;;;;;100;;;;87.72845953;51.95822454;;90.8616188;1.762114537;1.762114537;46.69603524;100;1.762114537;
0.222862571;0.284106123;26.43526245;20.37451486;sweet-jane;25;;;;50;;100;;;25;;25;;;33.33333333;;100;33.33333333;;;33.33333333;;;;;;100;;;;100;100;
0.9925;1.772876664;17.016775;1.750247328;sweet-kush;;;70.80357143;65.98214286;100;;77.05357143;;;;;;65.98214286;;84.99630451;;;;;;83.14855876;;100;26.45971914;;;92.75683666;;1.657687526;4.144218815;50.97389142;100;10.69208454
0.79262;1.253258536;44.17393556;28.56707073;sweet-pebbles;;47.12643678;;70.11494253;33.33333333;;100;;73.56321839;;;;;;;;;;100;;65.47619048;30.95238095;;96.42857143;;;34.52380952;;;;;;
1.486191538;8.129395704;27.72372942;18.83589905;sweet-skunk;57.14285714;;57.14285714;85.71428571;;;100;;;;;;57.14285714;;66.66666667;;66.66666667;;;50;;;;100;;;100;60;80;40;100;80;
0.216901193;0.377618601;23.44286225;15.62707797;sweet-tooth;;23.81633976;;63.82370631;;;84.22718817;;100;;;;61.9158628;;96.86839802;;;;;75.84592938;68.43303181;;;67.98949519;;;100;;12.75777278;16.22441129;100;29.64594427;36.42082397
0.104166667;0.121258497;26.75219042;23.68595954;swiss-bliss;;75;;100;;75;100;;;;87.5;;;;71.42857143;;14.28571429;;;42.85714286;;;;28.57142857;;;100;;66.66666667;66.66666667;100;33.33333333;66.66666667
25.737;15.50310008;20.298631;12.49454561;swiss-gold;;;6.818181818;;100;;15.90909091;;22.72727273;;;;6.818181818;;;;97.72727273;;100;;;97.72727273;;18.18181818;93.18181818;;;2.380952381;97.61904762;7.142857143;100;;2.380952381
20.18133125;24.40926045;10.12233125;10.57098531;swiss-tsunami;;;;;;29.17933131;87.23404255;;100;29.17933131;;;85.41033435;;62.16216216;;54.05405405;32.43243243;;;;;;78.37837838;;;100;;;100;100;3.225806452;
0.120207273;0.134097615;31.48775515;19.64682089;tahoe-alien;;;;88.93974066;;;;81.9221968;100;76.3539283;;65.2173913;;;;;;;;51.65528114;53.12664214;;50.7094062;100;;;99.00157646;5.324074074;;96.875;100;;5.324074074
0.499879098;2.339239737;23.23043225;14.97520348;tahoe-og;;;;54.66876972;;;57.57097792;50.37178909;100;53.31230284;;;;;55.32195268;;;49.66756514;;76.14854747;;;;81.38963762;;;100;;25.4407148;35.92731224;100;17.7553731;10.32359333
0.268254545;1.219487534;25.17673205;19.58484936;tahoe-purps;;75;;;;;50;50;100;100;;;;;50;;;;;50;50;;;;;;100;100;;;100;;
0.272081081;0.2254011;26.4385027;17.96708687;tangelo;;28.8;26.4;80.8;100;;;;;;;;26.4;;100;;58.33333333;;100;;;;;91.66666667;;;58.33333333;71.42857143;;;42.85714286;;100
0.541510588;0.706044803;32.00285368;23.19938757;tangerine;;;;54.77707006;74.90781093;;100;;87.68018773;33.95910158;;;;;36.93121693;;14.86772487;;;100;;;;25.87301587;;;49.89417989;11.25827815;9.768211921;12.00331126;100;;14.65231788
0.680582505;2.941922652;26.76822061;20.76972405;tangerine-dream;;;96.78055676;89.45384236;;;100;;74.79413784;;;;66.2632302;;76.49122564;;44.56951932;;54.22122661;;;;;98.9269102;;;100;38.2392805;76.92103963;;100;44.55979454;45.04705414
1.979763243;5.775458761;27.60299189;16.28574196;tangerine-haze;;67.34448422;72.95396062;79.60114119;;;100;;57.53803983;;;;;;100;;46.80509784;;;;;;39.3537286;46.80509784;;;69.42459681;4.008614361;11.16930155;4.899417552;100;;61.59267779
0.777144324;1.333582396;30.67977189;19.4571379;tangerine-kush;;;;;;;88.70122394;58.41312961;100;73.97105135;;;56.04689575;;82.16853359;;;;;84.63322433;48.23917531;;;89.75683573;;;100;42.62832427;90.19869564;66.04264522;100;;69.68370899
0.293449679;1.987524283;32.70695008;21.6308869;tangerine-power;;;;;67.95855718;;100;;94.97313891;;;45.62547966;81.96469685;;40.32697548;;19.57311535;21.9346049;;;;;;33.19709355;;;100;1.721854305;3.443708609;100;31.12582781;12.98013245;
0.308633421;0.939110667;32.304325;21.69474483;tangerine-sunrise;;;48.93617021;73.40425532;;;80.85106383;;100;;;;65.95744681;;80.43478261;;30.43478261;;;;34.7826087;;;;;34.7826087;100;;50;50;100;;
0.302805379;1.321267906;29.40171806;21.52834528;tangie;;59.4405357;81.17704956;72.64268227;;;100;;;;;;88.84565869;;100;;43.98445526;;;;35.47458459;;;47.97958845;;;90.03088906;43.60254039;;42.94977202;100;22.14463936;24.5193749
0.212955607;0.476412748;23.19883441;17.82522954;tangilope;;;81.87896315;98.60178823;;;92.27136452;;86.98097689;;;;100;;97.62714398;;77.6540488;;;;11.52796981;;;41.86315907;;;100;11.24601911;3.284235669;100;90.46576433;;8.210589172
0.225904762;0.42188777;24.66910214;21.11410272;tango-kush;;65.90909091;;;100;63.63636364;97.72727273;;97.72727273;;;;;;100;;6.666666667;;;93.33333333;;;;100;;;100;100;50;;50;;100
0.0877;0;23.52991;0;tardis;;95.24886878;100;;;45.24886878;63.57466063;;;;81.90045249;;;;100;;71.17437722;60.49822064;;;71.17437722;;;60.49822064;;;;25;;25;100;;50
0.3237965;0.302864224;34.62269125;24.37078711;terminator-og;;34.7826087;;60.86956522;;;43.47826087;;100;39.13043478;;;;11.76470588;41.17647059;;;;;94.11764706;;;;52.94117647;;;100;;;10;100;;
6.708989091;1.288403346;7.889915455;3.722141168;tesla;;;25;50;;;75;;100;;;;100;33.33333333;100;;;;33.33333333;;33.33333333;;;;;;100;;;;100;;
0.25425;0.14328694;26.94035833;18.5048808;tesla-tower;;;85.71428571;;;71.42857143;85.71428571;;;;;100;100;;100;50;50;;;;;;;100;;;100;;100;100;;;
0.359735122;0.80175766;23.83853415;16.58876278;thai;;;92.15233699;93.36410848;86.61281016;;62.66589729;;;;;;100;;100;;86.75277861;82.1868429;;;;;;97.71703214;;;94.74316612;19.33139535;44.76744186;13.80813953;100;84.01162791;
0.692658228;4.650144168;30.35761629;21.00730706;thai-girl;;;64.49275362;100;57.24637681;;;;64.49275362;;;50;;;41.14583333;;7.8125;58.85416667;;56.25;;;;;;;100;100;95.76271186;95.76271186;58.47457627;45.76271186;
0.12278;0;24.82306;0;thai-haze;;31.25;30.46875;;;;34.375;100;;98.4375;;;;;100;;;;;;42.85714286;42.85714286;;57.14285714;;;85.71428571;3.174603175;2.380952381;0.793650794;100;1.587301587;
0.30695;0.334773181;24.266975;20.54131975;thai-lights;;;;;;62.09150327;100;59.80392157;93.1372549;;;;78.10457516;;67.21311475;;;;;;100;88.52459016;;88.52459016;;;67.21311475;9.459459459;;100;68.91891892;;
0.05;0.057735027;20.208375;4.830833115;thai-tanic;;50;;60;80;;90;;;;;;100;;;;25;;;50;;;25;75;;;100;22.22222222;11.11111111;55.55555556;100;;33.33333333
0.432695316;1.255789133;29.4348524;22.21573019;thc-bomb;;;;72.51024806;;;77.64215892;;100;;;45.97829514;47.34076098;;79.36509198;;;;64.34680024;;;68.38647404;;90.34053219;;;100;30.87533192;14.87608293;16.11324196;100;;31.61762734
0.144366667;0.022199118;16.22156667;1.755375758;the-big-dirty;;;;;;;;100;100;;;;100;;100;;;;100;;100;;100;100;;;;;;;;;
0.292991742;0.350767379;32.52772583;23.37719629;the-black;;;;49.45919371;;;38.15142576;;100;75.51622419;;;27.9252704;;;;;;38.94736842;100;;;39.47368421;77.89473684;;;79.8245614;18.90660592;15.261959;56.71981777;100;;17.08428246
0;;24.8052;;the-cough;;;;100;61.36363636;;;72.72727273;;;47.72727273;;95.45454545;;53.33333333;100;40;;;;;;;53.33333333;;;93.33333333;78.94736842;10.52631579;;100;;68.42105263
0.2175;0.099827351;15.61541917;3.970544828;the-doctor;;;;100;;;79.80295567;;54.67980296;74.87684729;;34.97536946;;;56.57894737;;;50;;96.71052632;;;;66.44736842;;;100;6.172839506;;87.65432099;100;;
0.285771556;0.539460585;22.36695622;10.36410944;the-grunk;;;;100;;;100;;76.19047619;47.61904762;;;76.19047619;;83.33333333;;;66.66666667;;66.66666667;100;;;100;;;;28.57142857;14.28571429;71.42857143;100;;28.57142857
0.2;0.042426407;61.2734;9.430965983;the-one;;;;76.10294118;;74.26470588;100;;;;58.08823529;55.51470588;;;100;;28;;;79;;;;93;;;100;50;;75;100;;
0.226666667;0.028867513;40.2656;35.58931701;the-ox;;;;;;63.15789474;71.05263158;;100;;;60.52631579;68.42105263;;83.87096774;;;;87.09677419;;;12.90322581;;100;;;96.77419355;;;60;100;;20
0.225812174;0.225300606;27.03535848;18.7452665;the-sauce;;60.625;;100;;;58.99038462;;98.26923077;;;;95.76923077;;60.3343465;;54.0526849;;;;88.80445795;;;54.0526849;;;100;;72.93233083;100;33.83458647;6.766917293;6.766917293
0.604598824;1.579666899;18.75610003;12.82261233;the-third-dimension;;;;96.7032967;;95.05494505;100;;99.45054945;;;;100;;80;;;;;;70;70;;100;;;90;100;;33.33333333;100;;
0.142810843;0.187578241;25.66366282;19.15874639;the-truth;;87.96644489;73.56089095;100;;;;;83.10673995;;73.99479317;;;;96.67182663;;;;;;92.60835913;;100;72.32972136;;;63.77708978;34.60026212;34.60026212;48.09960682;100;0.491480996;
0.59;;20.13;;the-void;;;;83.10871518;87.15184187;;80.77268643;;77.26864331;;;;100;;98.72798434;;89.82387476;;;;41.5851272;;;71.42857143;;;100;;20.67620286;24.05721717;100;1.690507152;8.452535761
0.567903497;3.09336187;32.1001264;19.65215698;the-white;;;;67.75617229;;;58.49697356;;100;56.99824876;;;52.09626421;;95.60290655;;;;;80.66287633;;52.48188109;;100;;;86.68093219;70.26607328;44.79976566;14.03422707;100;;62.15611467
0.362897523;0.844325233;28.51367303;20.39990827;thin-mint;;;;69.44742786;;;80.61119558;;100;45.73165051;;;68.58424813;;66.17647598;;;;;50.58430779;40.39236021;;;62.60796593;;;100;21.75803445;12.60564631;48.43128551;100;;30.97301136
0.6;0;75.6;0;think-different;;;94.44444444;82.01058201;74.6031746;;100;;69.57671958;;;;;;;86.70212766;;58.5106383;;33.5106383;;;;95.21276596;;;100;;26.20087336;100;87.77292576;;5.240174672
6.97948925;0.920669917;8.4047375;0.913373916;thunderstruck;;13.01204819;;;13.01204819;;18.07228916;;100;;;;21.20481928;41.97530864;75.30864198;;58.02469136;;;;;;;100;;;75.30864198;;;;;100;
0.149922391;0.047740265;19.2028587;3.228115461;tillamook-strawberry;;;;48.41269841;64.68253968;;100;;95.63492063;;;;69.04761905;;45.66210046;;;;;;28.76712329;;16.89497717;52.51141553;;;100;26;;;100;;
0.877890059;2.349158158;18.7952598;19.91011499;timewreck;;;40.42638598;100;;;96.61032068;;61.17925159;;;;61.83042683;;100;;22.97961412;;;78.84055333;;;;26.80196578;;;69.52129596;38.08553971;11.40529532;100;84.72505092;8.553971487;
0.922142105;0.590607085;24.92704211;3.220015015;tina-danza;;;;57.52508361;;;82.27424749;;100;63.5451505;;;45.81939799;;71.58176944;;;40.48257373;;;;;45.30831099;100;;;71.58176944;;68.18181818;7.954545455;100;7.954545455;
1.676214286;3.793922979;20.18612429;14.65311236;tora-bora;;;;50.4044804;;;82.20286248;;100;54.44928438;;39.88799004;;;;;43.85964912;;56.29984051;;;72.00956938;;100;;;55.10366826;34.14634146;34.14634146;57.39837398;100;68.29268293;
0.203798053;0.366142837;34.64653934;22.86189428;training-day;;57.587961;;82.83170835;58.98685884;;78.25349724;;100;;;;;;96.96598222;;;;90.89794667;;;;81.24425375;100;;;98.98866074;33.33333333;66.66666667;100;100;50;
0.291635723;0.6073353;27.54145287;21.15043147;trainwreck;;;61.08995471;98.31170952;;;100;;89.87279655;;;;84.17642288;;86.73501791;;;;;41.23388874;39.70267532;;;73.38679475;;;100;26.90342959;33.54467142;69.23867615;100;;30.39303809
0.234718912;0.160372962;28.50883905;15.97033748;trash;;;;65.38461538;65.38461538;;92.30769231;;100;;;;73.07692308;;66.66666667;;;;100;;;;66.66666667;100;;;66.66666667;;;84.61538462;100;30.76923077;15.38461538
17.18432967;16.88796872;5.861355083;4.495393556;treasure-island;;;24.44444444;40;60;;;;100;;;;24.44444444;;69.6969697;;;;69.6969697;;;51.51515152;;84.84848485;;;100;;;;100;;
0.03;;18.5;;tree-of-life;;97.14285714;;91.42857143;;;100;;97.14285714;;;;94.28571429;;6.896551724;96.55172414;;100;;;;;6.896551724;;;;10.34482759;;;100;10.34482759;100;
0.2036;0.048843833;20.87433333;1.07225492;tres-dawg;;;49.35622318;;;;53.21888412;;100;55.79399142;;;50.64377682;92.17391304;100;;;;;97.39130435;94.7826087;;;100;;;;18.18181818;9.090909091;27.27272727;100;;36.36363636
